entity,fractal-value,total-revs
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/integral_promotion.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60 => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70}/basic_bind.hpp,0.0,1
src/third_party/zookeeper-3.2.2/src/java/test/org/apache/zookeeper/test/HierarchicalQuorumTest.java,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/config/has_xxx.hpp,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,0.0,1
3rdparty/libprocess/3rdparty/stout/tests/jsonify_tests.cpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/test/org/apache/zookeeper/test/ZooKeeperTestClient.java,0.0,1
third_party/boost-1.37.0/boost/mpl/modulus.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/examples/org/apache/hadoop/examples/dancing/Pentomino.java,0.0,1
src/third_party/boost-1.37.0/boost/unordered_map.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/arithmetic/dec.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/list_c.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/arity.hpp,0.0,1
frameworks/hadoop-0.20.2/src/c++/libhdfs/tests/conf/slaves,0.0,1
frameworks/hadoop-0.20.2/src/contrib/index/src/java/org/apache/hadoop/contrib/index/main/UpdateIndex.java,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/conf/Configurable.java,0.0,1
{src/third_party => third_party}/gtest-1.5.0/configure.ac,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60/modulus.hpp,0.0,1
third_party/boost-1.37.0/boost/type_traits/detail/type_trait_undef.hpp,0.0,1
{src/third_party/zookeeper-3.3.1/src/contrib/zooinspector => third_party/zookeeper-3.3.1/contrib/ZooInspector}/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,0.0,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/CONTRIBUTORS,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/jdiff/changes.html,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapreduce/RecordWriter.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/add_volatile.hpp,0.0,1
src/third_party/boost-1.37.0/boost/detail/false_result.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/add_const.hpp,0.0,1
third_party/boost-1.37.0/boost/tuple/detail/tuple_basic.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/thriftfs/gen-java/org/apache/hadoop/thriftfs/api/BlockLocation.java,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/wstringize.hpp,0.0,1
frameworks/hadoop-0.20.2/src/hdfs/org/apache/hadoop/hdfs/server/namenode/metrics/NameNodeStatistics.java,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/plain => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/no_ctps}/vector20_c.hpp,0.0,1
src/python/executor/src/mesos/executor/mesos_executor_driver_impl.cpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/zookeeperJMX.pdf,0.0,1
third_party/boost-1.37.0/boost/variant/detail/enable_recursive_fwd.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/sort_impl.hpp,0.0,1
third_party/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,0.0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/util/LinuxMemoryCalculatorPlugin.java,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/sort.hpp,0.0,1
third_party/zookeeper-3.3.1/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieFailureTest.java,0.0,1
src/third_party/zookeeper-3.2.2/docs/api/org/apache/zookeeper/class-use/ZooDefs.OpCode.html,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/iterator/iterator_adaptor.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/server/util/Profiler.java,0.0,1
{src => include/mesos}/docker/v1.proto,0.0,1
{third_party => 3rdparty}/libprocess/3rdparty/ry-http-parser-1c3624a.tar.gz,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost => third_party/boost-1.37.0/boost/type_traits}/function_traits.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/TaskGraphServlet.java,0.0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/fs/s3/package.html,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/inherit.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/shift_left.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/skin/images/forrest-credit-logo.png,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/list/detail/dmc/fold_left.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/fold.hpp,0.0,1
frameworks/hadoop-0.20.2/src/docs/cn/src/documentation/skins/pelt/css/screen.css,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/divides.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/basic_bind.hpp,0.0,1
frameworks/hadoop-0.20.2/src/c++/librecordio/csvarchive.cc,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/examples/python/pyAbacus/JythonAbacus.py,0.0,1
site/source/assets/js/bootstrap.min.js,0.0,1
{src/third_party/boost-1.37.0/boost/type_traits => third_party/libprocess/third_party/boost-1.37.0/boost}/msvc/remove_reference.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp/greater_equal.hpp,0.0,1
third_party/libprocess/{ => src}/fatal.cpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/config/select_platform_config.hpp,0.0,1
{src/third_party => third_party}/gtest-1.5.0/include/gtest/internal/gtest-tuple.h.pump,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/nttp_decl.hpp,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/io/IntWritable.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/functional/hash/hash.hpp,0.0,1
src/third_party/zookeeper-3.3.0/src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,0.0,1
third_party/boto-2.0b2/boto/cloudfront/identity.py,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/front.hpp,0.0,1
third_party/boto-2.0b2/boto/cloudfront/object.py,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/config/compiler/intel.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/set_c.hpp,0.0,1
third_party/zookeeper-3.3.1/src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieReadWriteTest.java,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/facilities/is_1.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70 => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60}/template_arity.hpp,0.0,1
src/third_party/gtest-1.4.0-patched/test/gtest_shuffle_test.py,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/repetition/enum_trailing_binary_params.hpp,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/cli/util/ExactComparator.java,0.0,1
src/third_party/gtest-1.4.0-patched/src/gtest-test-part.cc,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/repetition/enum_binary_params.hpp,0.0,1
src/ec2/deploy.karmic64/root/nexus-ec2/stop-tasktracker-child,0.0,1
third_party/libprocess/third_party/stout/tests/flags_tests.cpp,0.0,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/test/gtest_shuffle_test.py,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/map.hpp,0.0,1
frameworks/hadoop-0.20.0/src/docs/cn/src/documentation/resources/images/core-logo.gif,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/less.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/typeof_based/vector10.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/or.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/seq/for_each_i.hpp,0.0,1
frameworks/hadoop-0.20.2/src/hdfs/org/apache/hadoop/hdfs/server/datanode/DataStorage.java,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/has_type.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/begin.hpp,0.0,1
{src/third_party => third_party}/boto-1.8d/boto/services/bs.py,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src/java}/lib/jline-0.9.94.LICENSE.txt,0.0,1
src/ec2/deploy.lucid64/root/{nexus-ec2 => mesos-ec2}/setup-slave,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc}/not_equal_to.hpp,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590}/bitxor.hpp,0.0,1
{src/slave/containerizer/mesos/provisioner => include/mesos}/appc/spec.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/join/OuterJoinRecordReader.java,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestLocalFileSystemPermission.java,0.0,1
src/third_party/zookeeper-3.3.0/src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/io/DataInputBuffer.java,0.0,1
src/third_party/boost-1.37.0/boost/preprocessor/stringize.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/fairscheduler/src/java/org/apache/hadoop/mapred/DefaultTaskSelector.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/greater_equal.hpp,0.0,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/lib/aggregate/ValueHistogram.java,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/skin/images/add.jpg,0.0,1
frameworks/hadoop-0.20.2/src/contrib/failmon/bin/failmon.sh,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/config/stdlib/vacpp.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/server/DataNode.java,0.0,1
src/third_party/{glog-0.3.0 => glog-0.3.1}/src/base/mutex.h,0.0,1
third_party/boost-1.37.0/boost/iterator/counting_iterator.hpp,0.0,1
third_party/{gtest-1.5.0 => gmock-1.5.0/gtest}/test/gtest_sole_header_test.cc,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/vector_c.hpp,0.0,1
third_party/boost-1.37.0/boost/preprocessor/config/limits.hpp,0.0,1
src/third_party/zookeeper-3.3.0/src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerMetadata.java,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/divides.hpp,0.0,1
third_party/zookeeper-3.3.1/src/java/systest/README.txt,0.0,1
third_party/zookeeper-3.3.1/src/java/lib/log4j-1.2.15.LICENSE.txt,0.0,1
frameworks/hadoop-0.20.0/src/c++/utils/api/hadoop/StringUtils.hh,0.0,1
src/third_party/boost-1.37.0/boost/mpl/limits/map.hpp,0.0,1
frameworks/hadoop-0.20.2/src/native/Makefile.in,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/server/namenode/FSImage.java,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/bind_fwd.hpp,0.0,1
src/third_party/zookeeper-3.3.1/dist-maven/zookeeper-3.3.1.jar.sha1,0.0,1
frameworks/{hadoop-0.20.0/src/contrib/eclipse-plugin/resources => hadoop-0.20.2/src/webapps/static}/hadoop-logo.jpg,0.0,1
src/third_party/zookeeper-3.2.2/docs/api/org/apache/zookeeper/server/ZooKeeperServerMain.html,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/foreach.hpp,0.0,1
src/third_party/{zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java => zookeeper-3.3.0/src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java},0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/typeof_based/vector40_c.hpp,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp}/set_c.hpp,0.0,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/lib/aggregate/package.html,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/debug/assert.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/list/aux_/push_back.hpp,0.0,1
frameworks/hadoop-0.20.0/src/benchmarks/gridmix/submissionScripts/webdataSortHod,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/apply.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/repetition/enum_shifted_params.hpp,0.0,1
src/third_party/{zookeeper-3.2.2/src/recipes/lock/README.txt => zookeeper-3.3.0/src/java/main/org/apache/jute/compiler/generated/package.html},0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/facilities/apply.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/thriftfs/test/org/apache/hadoop/thriftfs/TestThriftfs.java,0.0,1
third_party/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,0.0,1
third_party/libprocess/{third_party => 3rdparty}/stout/include/stout/fs.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/fuse-dfs/README,0.0,1
third_party/zookeeper-3.3.1/src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/record/compiler/JDouble.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/map/map20.hpp,0.0,1
{src/third_party/boost-1.37.0/boost/type_traits => third_party/libprocess/third_party/boost-1.37.0/boost}/detail/ice_not.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/vector/aux_/preprocessed/typeof_based/vector40.hpp,0.0,1
frameworks/hadoop-0.20.0/src/ant/org/apache/hadoop/ant/condition/DfsBaseConditional.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/examples/pipes/Makefile.am,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/add_cv.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/lambda.hpp,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/systest/org/apache/zookeeper/test/system/DuplicateNameException.java,0.0,1
third_party/boost-1.37.0/boost/preprocessor/inc.hpp,0.0,1
frameworks/hadoop-0.20.0/src/c++/librecordio/recordTypeInfo.cc,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/less.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/vector/aux_/clear.hpp,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/api/org/apache/zookeeper/server/ZooKeeperServerMain.html,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/limits/set.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/eclipse-plugin/resources/Elephant-16x16.png,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/ant/org/apache/hadoop/ant/antlib.xml,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/hdfsproxy/build.xml,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/list/aux_/preprocessed/plain/list10.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost => third_party/boost-1.37.0/boost/type_traits}/is_union.hpp,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/config/abi/borland_suffix.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/detail/is_function_ptr_tester.hpp,0.0,1
{src/third_party => third_party}/glog-0.3.1/src/utilities_unittest.cc,0.0,1
{src/third_party => third_party}/bottle-0.5.6/test/test_db.py,0.0,1
frameworks/hadoop-0.20.2/src/hdfs/org/apache/hadoop/hdfs/DistributedFileSystem.java,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/ZooKeeperMain.html,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost => third_party/boost-1.37.0/boost/type_traits}/extent.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits => third_party/boost-1.37.0/boost}/has_nothrow_destructor.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/bitor.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/fuse-dfs/src/fuse_trash.c,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/advance_backward.hpp,0.0,1
{src/third_party => third_party}/libprocess/third_party/libev-3.8/ev.c,0.0,1
third_party/boost-1.37.0/boost/get_pointer.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/conf/slaves.template,0.0,1
third_party/boost-1.37.0/boost/preprocessor/if.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/ZooDefs.Ids.html,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/Watcher.Event.KeeperState.html,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp/bitand.hpp,0.0,1
third_party/boost-1.37.0/boost/type_traits/detail/is_mem_fun_pointer_impl.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590}/fold_impl.hpp,0.0,1
src/third_party/boto-1.8d/boto/pyami/config.py,0.0,1
src/third_party/boost-1.37.0/boost/mpl/erase.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc70/bind_fwd.hpp,0.0,1
src/third_party/glog-0.3.0/src/vlog_is_on.cc,0.0,1
src/python/executor/src/mesos/__init__.py,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/ipc/TestIPC.java,0.0,1
third_party/gmock-1.5.0/gtest/xcode/Samples/FrameworkSample/WidgetFramework.xcodeproj/project.pbxproj,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/seq/push_back.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/eclipse-plugin/resources/reduce100x100.gif,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/NOTICE.txt,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src}/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551}/less.hpp,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/jute/compiler/JType.java,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/arithmetic_traits.hpp,0.0,1
{src/third_party/boost-1.37.0/boost/type_traits => third_party/libprocess/third_party/boost-1.37.0/boost}/detail/ice_and.hpp,0.0,1
third_party/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,0.0,1
third_party/boost-1.37.0/boost/preprocessor/logical.hpp,0.0,1
src/third_party/zookeeper-3.2.2/docs/api/org/apache/zookeeper/server/LogFormatter.html,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/config/abi/msvc_suffix.hpp,0.0,1
frameworks/hadoop-0.20.0/src/native/configure,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/joint_iter.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/range/difference_type.hpp,0.0,1
{third_party => 3rdparty}/libprocess/3rdparty/stout/tests/main.cpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/fold_impl.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/fairscheduler/src/java/org/apache/hadoop/mapred/TaskSelector.java,0.0,1
src/third_party/gtest-1.4.0-patched/test/gtest_color_test_.cc,0.0,1
{src/third_party/boost-1.37.0/boost/type_traits => third_party/libprocess/third_party/boost-1.37.0/boost}/is_member_object_pointer.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/control/deduce_d.hpp,0.0,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/pipes/Application.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/greater.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/c/tests/TestOperations.cc,0.0,1
frameworks/hadoop-0.20.0/src/examples/python/pyAbacus/compile,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/times.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/hdfs/TestHDFSFileSystemContract.java,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/variant/detail/apply_visitor_binary.hpp,0.0,1
frameworks/torque/{nexus-hpl => mesos-hpl}/48node/HPL.dat,0.0,1
third_party/{boto-1.9b => boto-2.0b2}/boto/s3/bucketlistresultset.py,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestTextInputFormat.java,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,0.0,1
frameworks/hadoop-0.20.0/src/contrib/eclipse-plugin/build.properties,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/iterator/detail/config_undef.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/main/org/apache/zookeeper/server/RequestProcessor.java,0.0,1
frameworks/hadoop-0.20.2/src/hdfs/org/apache/hadoop/hdfs/HsftpFileSystem.java,0.0,1
src/third_party/zookeeper-3.2.2/src/docs/src/documentation/content/xdocs/zookeeperQuotas.xml,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/TaskTracker.java,0.0,1
third_party/{gtest-1.5.0 => gmock-1.5.0/gtest}/samples/sample7_unittest.cc,0.0,1
{src/third_party => third_party}/gtest-1.5.0/test/gtest_xml_output_unittest.py,0.0,1
src/third_party/glog-0.3.0/src/windows/preprocess.sh,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src}/recipes/lock/test/org/apache/zookeeper/recipes/lock/WriteLockTest.java,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/empty_fwd.hpp,0.0,1
{third_party => 3rdparty}/libprocess/3rdparty/stout/include/stout/result.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/lib/NLineInputFormat.java,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src}/contrib/zkpython/src/c/pyzk_docstrings.h,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/slot/detail/shared.hpp,0.0,1
third_party/{gtest-1.5.0 => gmock-1.5.0/gtest}/test/gtest_no_test_unittest.cc,0.0,1
third_party/zookeeper-3.3.1/src/java/main/org/apache/jute/compiler/JBuffer.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/list/aux_/preprocessed/plain/list10_c.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60}/vector.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/list/list50_c.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/list/adt.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/c/INSTALL,0.0,1
frameworks/hadoop-0.20.2/src/contrib/failmon/src/java/org/apache/hadoop/contrib/failmon/LocalStore.java,0.0,1
src/third_party/boost-1.37.0/boost/mpl/map/aux_/erase_impl.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/largest_int.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/for.hpp,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits => third_party/boost-1.37.0/boost}/is_object.hpp,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/zktreeutil/configure.ac,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/inherit.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/preferences/PreferenceInitializer.java,0.0,1
src/slave/containerizer/{ => mesos}/isolators/namespaces/pid.hpp,0.0,1
